Merge,Conflicts,Javas,Merge_Type
3a6c4af35c60db2b635f8f4c414b6c921a80a293,1,1,"Field:1,Import:1,Constructor:8,Method:26"
96e5fca97c43ea282d5ad4b7c6fad40acd91586d,28,27,"Field:42,MethodComment:12,Method:314,Constructor:30,Import:3,FieldComment:6"
f67897bc05520f743974fc397aa96e4049a057b3,12,9,"Method:48,Import:1,Field:9,Constructor:3,MethodComment:1"
721f892272f7a01a7b3d4db7cefd8943acbb8a01,1,1,
619b6be348da0cfbb30a2d5a472a22cb462f2d6e,2,2,"Import:1,Method:9,ClsDecl:1,MethodComment:1"
8943bbe92bfbc3ead44f63a6a3c145a135548b7c,10,8,"Field:21,Method:94,Import:3,Constructor:2,FieldComment:1"
