Merge,Conflicts,Javas,Merge_Type
e082b5fa892cdb522d028a3cab610f43391c23af,1,1,"Field:3,Constructor:1,Method:4"
0c99b80d82921cea78187cdf46116779b15f7867,1,1,"Field:1,ClsDecl:1,Constructor:1,MethodComment:1,Method:56"
ef193989e55f4602dac73719d9b1db6d40c350d2,1,1,"Field:1,Constructor:1,MethodComment:1,Method:58"
ef750bca464828084518ad54e9d700cecb722966,3,3,"Constructor:5,MethodComment:2,Method:35,FieldComment:4"
45ca1bac6f73e5ff5e5f2d6feddc78547f2dcc57,1,1,Method:2
591b7be8f72fcd520f1b32e0aa78a6506c6cd785,1,1,"Enum:2,Field:4,Import:5,Constructor:1,MethodComment:2,Method:17"
2f3b243fea9977a1cfb9197adcbac4ffaf58dab3,105,68,"Method:1119,Field:171,Import:24,Constructor:38,FieldComment:34,MethodComment:104,Enum:10,ClsDecl:1"
1f4bc5d0e59ccffe9634deb8d437991d78db0470,4,0,
