1fd64f1505369733efd4b9eff4bd87ef54bf2468,bc9afeecae7,3570784fa5e,None,ng7.1,nougat-mr1.6-release
e8d74f8f64a648b83dbc1a4870007242169a81d2,247552d9461,0a857ee2caa,None,ng7.1,nougat-dr1-release
