b991d3ef1c9c788d2ebc1218857a7a58a66277de,ce5be82feb2,a16a12a27d1,None,donut,donut-release2,1271012084,1267656519,1259891147,0,1,0
0b4bfbdee51f6a5c436dceee2793d59633873374,a7c1dd8a223,b6debd72fdf,None,donut,donut-release,1259081682,1258661892,1257301253,262,1,7
5dde27dd432952722407421eb83659872b2d3893,e5d87f28cab,6c63ee4fc4a,None,donut,pie-s2-release,1256741912,1256566798,1256740956,2860,1,80
eee5734438db1fddeda854718f22911810fca910,5ec08835867,63abad7ed38,None,donut,pie-s2-release,1255136504,1254830866,1255109235,10,1,2824
