cccd566a1a549b61f8232d0c9c8c2d6957be7108,0a648ad37c9,d51ecafa687,None,gingerbread,pie-s2-release,1317349503,1317269841,1316187208,0,1,0
d7f59d4c915626c238d58c4d94120e3c145c648b,10688619129,4d53cb02168,None,gingerbread,pie-s2-release,1305964343,1305963343,1304626151,462,1,62
659936beae693885ba16727a562298eb1651839a,d9821c99d7d,f0f1ceeb517,None,gingerbread,pie-s2-release,1304144019,1304141234,1302801036,276,1,8
d732eddf709d302ef22cf5c0748aeafd5c71696e,a799afd72ff,c3fba3be746,None,gingerbread,pie-s2-release,1301493314,1301315279,1301431434,119,1,161
0352af015fa313a1be3deda6956fa4bcd8f50e66,f1df5d9d3fc,322891c689c,None,gingerbread,pie-s2-release,1298941028,1298852643,1297374133,646,1,2
87222f38122e144957baa667d646cb1cdd56eab5,3b3592d8e0f,4ddd99090e3,None,gingerbread,pie-s2-release,1296845640,1296844055,1296770579,97,1,477
c01ac27b56dd9cd75a8be654b242c71618049b42,2b6c6c5de6b,65aef1517b0,None,gingerbread,pie-s2-release,1296444764,1296441912,1296429453,27,1,7
ce9c0447f946d8fe20d020f01b6548c815579848,0e7ab2f5330,6bcc7a7e5fc,None,jellybean,pie-s2-release,1293172396,1293135284,1291790193,5757,1,24
0e7ab2f533037698b4ab4255828fa2e08f90566f,38544aabce9,ec721fd1db4,None,jellybean,pie-s2-release,1293135284,1293095064,1284669412,26,1,5338
b95e715706d92e7c3225737115919c115c957de4,5d29366790e,6ff3f8add87,None,jellybean,pie-s2-release,1265536154,1265330709,1264802956,18354,1,11412
