5bfa6d3679cb6fa56bd9fef30e1ea0d6b4c7d550,8fde79e7f4b,0ac9664a9ee,Google,lp5.0,lollipop-release,1419041485,1418991551,1418764349,0,1,0
19a2b9fe8a52ce159b75aa9b551772ddf99c5548,2603699b2ff,c482a9d86ea,Google,lp5.0-caf,lollipop-release,1415826491,1415330425,1415396298,365,1,12
