3a090c6c248ed55dc726b6f9b1f773659fa5c575,8d7ca81ff12,63ade05d767,Google,kk4.4,kitkat-mr2.2-release,1403217778,1402918630,1403039999,0,1,0
e4f0f3b9b71a5ca5ade308a0a9168b875bf84765,64b8498aca9,76593e19f9a,Google,kk4.4,kitkat-mr2-release,1402062403,1401715851,1398204267,403,1,2
e0cfa24bd2211190740d397633b6af99f1d21ac5,75ee8297965,feef9887e8f,Google,kk4.4,kitkat-mr1-release,1386335460,1386232915,1385094583,1314,1,389
0f8c43e635ccd7237c51de32ac004a4b67d44c3c,5dd22824c5d,c46c4a67651,Google,kk4.4,kitkat-cts-release,1384934510,1384906680,1384565278,82,1,736
f3f88694f4bef385008dcd1a725c1c060dab122f,2f371c90b03,5bcd758d6ba,None,kk4.4,kitkat-cts-release,1384490565,1384392148,1383688165,58,1,5
