0f8c43e635ccd7237c51de32ac004a4b67d44c3c,5dd22824c5d,c46c4a67651,Google,kk4.4,kitkat-cts-release,1384934510,1384906680,1384565278,0,1,0
f3f88694f4bef385008dcd1a725c1c060dab122f,2f371c90b03,5bcd758d6ba,None,kk4.4,kitkat-cts-release,1384490565,1384392148,1383688165,58,1,5
