13bd23bf7dbdfdbd74df538cdb463f819e659507,54a6ad6ad7e,1b1681a8b0a,None,9.0,android11-s1-release,1555671124,1551972966,1550161571,0,1,0
54a6ad6ad7e3a9f66e244b4b5a9a9a0bb8ddb50f,41716d3c014,eb71e821edd,None,9.0,android11-s1-release,1551972966,1549297502,1543986999,660,1,8
40ea80bca17e5cfdc772538afe499965b7974046,508251d073e,38009bd6e66,None,9.0,android11-s1-release,1548070404,1544136022,1542306061,9,1,659
508251d073ee942f26dbe9c64150bf84afdc7463,4786ee34d5a,4056014c477,None,9.0,android11-s1-release,1544136022,1542236719,1540834602,15,1,3
4786ee34d5aca9cb3c6291d6c51b1e1a74a6ca3d,7bb05175f4c,19463c58be6,None,9.0,android11-s1-release,1542236719,1542234269,1539988007,836,1,14
