5d9dc48a66a206e5d0e75212ca9c59f24ad75a2a,187ab06e801,53a9ccaa926,None,oreo,oreo-vts-release,1510130306,1510004314,1506723612,0,1,0
5e41be30456ab91a1eb3d817124203f54552bfc9,9a8d0ad19ce,2efbc7239f4,None,oreo,oreo-vts-release,1508926742,1508869471,1503444274,28,1,8
038361d77d2844c3eaf4f6ec56c89edad7843d7d,6bc6fc4ff4c,a1531a83fb8,None,oreo,oreo-vts-release,1505984534,1505790849,1502990630,73,1,9
53437f43877567ef8a2cb9416014985d0d02e090,32e03fedac0,97e5130234b,None,oreo,oreo-r6-release,1503399744,1503352526,1502995595,54,1,3
0c8a6fc1de6d323dc54e0f5fa416429edd2df83c,6d72c799b09,89becc539f7,None,oreo,oreo-vts-release,1502705294,1502676283,1501345243,34,1,25
3616bf960e15b5d1e11bcc834ea60263b5e1a81b,51e257dc186,77cb7cfd1ab,None,oreo,oreo-vts-release,1500272211,1500001475,1499397163,84,1,11
227e97b9a9a08c4266ad180bfe1b3f9402e456d7,2d9c629fc58,1c47a6ca853,None,oreo,oreo-vts-release,1499137054,1498810380,1499067429,69,1,3
467f41853b8179ce28f9b2c0e7218ae17c58e209,aa33f5efd57,3636d0a4ebd,None,oreo,oreo-vts-release,1498532955,1498326564,1498265821,146,1,36
c2930056ad95928cc2abd5d613abaff446ccc460,75e76e0fc4f,62011df956e,None,oreo,oreo-vts-release,1498036142,1497853170,1497769988,266,1,127
0457434c537b654076b056857db84571e2260047,9c4583ee4c7,26462472e99,None,oreo,oreo-vts-release,1497267735,1497201319,1496982508,324,1,259
8848bcfd1f1e51ba436dc05455b91307a22cb7d6,85f55081330,42fe26c18ef,None,oreo,oreo-vts-release,1496437488,1496304092,1496365021,174,1,310
85f55081330e38f066b34346d30a2847c995158f,b29cf19bbf0,96422b65a28,None,oreo,oreo-vts-release,1496304092,1496219250,1496177931,6,1,146
146f55aab4d7ed8ba634ce82aaa49f217f4a3eeb,c98c4cf8b9a,c5d42b356fd,None,oreo,oreo-vts-release,1496058512,1495865515,1495955711,404,1,5
b16c05829c48a8f33be56a4aa6aa40d30a4187b3,a98eb38e4e9,1c4fe586095,None,oreo,oreo-vts-release,1495473458,1495296155,1495350952,89,1,401
66fc0051999d3a989d13b7aa0c2c13200450bfb3,e58fc90b7e3,88b6b563b66,None,oreo,oreo-vts-release,1495217122,1495076138,1495141421,127,1,77
75f77132a03c7a10f8313312e020e00aa6a5b98f,64331880499,2c2ab9a9faa,None,oreo,oreo-vts-release,1494969123,1494883630,1494919721,80,1,121
fd117d6b7f2cedd6730b48884a9cac9460aca62f,58f3b7b550b,a993dde6bfc,None,oreo,oreo-vts-release,1494833126,1494602069,1494746166,228,1,71
2c3348b5df0c3318ad0d3df320759e86677baaa2,344a943b020,9515af4466c,None,oreo,oreo-vts-release,1494571653,1494461808,1494534298,122,1,223
344a943b02044a738c2e6976b4b4657e0e53caca,45d95fc9698,162b20fb0d8,None,oreo,oreo-vts-release,1494461808,1494390497,1494400128,171,1,118
197a9c1ac98bac21740d3f43a1346d33fbb92706,3b5d268266b,6632d9f8139,None,oreo,oreo-vts-release,1494246002,1494127245,1494140938,378,1,170
2d38af1b87184e171c6df6a2248bb8544a9c05bd,a967cf36b8b,9e0d7a4e572,None,oreo,oreo-vts-release,1493971079,1493894292,1493708911,683,1,372
d7576c1539aa53d8126890738160451075e87158,de2c2c427b3,ad6b103ed32,None,oreo,oreo-vts-release,1493384965,1493273794,1493104133,746,1,667
7a6837d789086907832595a83caae9fc233187b7,e1112eca2da,856e7b2bc4a,None,oreo,oreo-vts-release,1493139527,1493028002,1492326553,457,1,726
69ecde305636344cecfc4003227aa92220718b69,984911767e4,a9be622b9a1,None,oreo,oreo-vts-release,1492105834,1492079821,1492044853,124,1,452
f93b5d8548b4bdb27f72aa4cedabd73a352187be,c88111f612f,92e9b7dfe70,None,oreo,oreo-vts-release,1491933841,1491818051,1491894515,67,1,100
c88111f612f8902f68ac4ab33353af42a92db127,3c7839294b2,058d74980df,None,oreo,oreo-vts-release,1491818051,1491755894,1491721734,680,1,57
ebee0f12f7a7b33a1ff01b9c10fe428e24c53fc2,85e323a785c,c4b482467dd,None,oreo,oreo-vts-release,1491488587,1490632546,1491116960,845,1,679
85e323a785ca4570a13fbc97872e229163b5d413,91f9a8d1c00,86a48238ef8,None,oreo,oreo-vts-release,1490632546,1490227968,1490312204,502,1,842
91f9a8d1c00a1c22240aaf2f29afa70059a3e47f,187957ed4c0,d6ef0973975,None,oreo,oreo-vts-release,1490227968,1490085595,1489993644,720,1,501
d04bdf878fc923b8ac241f4fe8cd1a661fa15876,c75b74cebd3,59363eec8a0,None,oreo,oreo-vts-release,1489522186,1489195218,1489456890,1846,1,719
32eecf196d6f261a628f5a06c394ca95296eb209,fc9469ae2e1,0c0227d3d1f,None,oreo,oreo-vts-release,1488262871,1487623307,1487969196,1073,1,1835
cf753cf36705384935f627d101e481d6e3dbeb9a,cc110d38cc4,23a6ac8e58f,None,oreo,oreo-vts-release,1487359746,1486677804,1487109860,755,1,1068
cc110d38cc438e5f79591f4fbf9014b612b6c75b,2c3a25c13a5,48bee136efb,None,oreo,oreo-vts-release,1486677804,1486083935,1486541277,1154,1,751
2c3a25c13a5c148451440fe509f402d66f15536c,a4a44ca4597,a062be3f1e6,None,oreo,oreo-vts-release,1486083935,1485972345,1486000565,222,1,1153
