8b4ebff9dc94532e32df1969b06f3f6dec423bd3,"['android-10.0.0_r18', 'ca91ceeb13e1cb6981bdeaedb1c21c3a7b1a58f1\n']"
b83db9ef6abb029dcebc687bed751921339d7a55,"['android-10.0.0_r19', 'ca91ceeb13e1cb6981bdeaedb1c21c3a7b1a58f1\n']"
72ff4702da315b9d2032a47107682b9b9027f372,"['android-10.0.0_r2', 'c0fbdf45d7c9826533186751a03c27e500cac78e\n']"
66d11e8cdabe21f97fcfb992c60a934a2d68364d,"['android-10.0.0_r20', '50790f20550a20b311328e23d135c91d1d69659a\n']"
8f818b70e4d17208e96b8a8a5cf227630f14e9e0,"['android-10.0.0_r21', 'df54705a9fc62c788b6ee2cbd70380c7ea1d4dc6\n']"
0f70d52b2d28999944176f69dd7c7d70f832b09a,"['android-10.0.0_r22', 'df54705a9fc62c788b6ee2cbd70380c7ea1d4dc6\n']"
06bbbcd152a92ac4008d51b6844007da233c3bdd,"['android-10.0.0_r23', 'ca9cee72962e6cd73a73b909bfda7547e61d8d41\n']"
ac3d4f2f4f7f7190e2506c41db4a1d22b5fc7f78,"['android-10.0.0_r24', 'f00b6679d1533e80535e0c00377a8caae406faf4\n']"
d6b80a7fe924d82e2575fd40aa876fa6ccecce99,"['android-10.0.0_r25', 'f00b6679d1533e80535e0c00377a8caae406faf4\n']"
9c24cbe8c19fae48e62df7febe2763c494b9f4d0,"['android-10.0.0_r26', '318448fd7553a5951b541fdfdfeb28e9fc6fa9a0\n']"
b276cba7de6ba4d10e4abe705cbef79e0a7bdbe1,"['android-10.0.0_r27', 'a70edf3aba7256707d7162ddfa113bf72c592177\n']"
a90dd44371504343cf3ebed413bf82d8ab6f3c3a,"['android-10.0.0_r28', '995eaeb0d350042cee48e72c0407cddb82f2be71\n']"
d09608b8fdca413c276b8a3a693e7c339eca2797,"['android-10.0.0_r29', '7b24f122dd31f0e8ff541812e6463f0c8bb15f02\n']"
60b5a9214c3848c88ff6ed961c1af2fd5b95b7c8,"['android-10.0.0_r3', '71139cf27942a068cf14a463d161bff8b3cc15db\n']"
36e02a55514817a182f2e4784bd10c716f03e12c,"['android-10.0.0_r30', '2327d933d5f670c5aaf8157e88c8715f324f2f2f\n']"
481914a71ae6c64d832c4f68a2ae2908c757083d,"['android-10.0.0_r31', '2327d933d5f670c5aaf8157e88c8715f324f2f2f\n']"
03206b9d25cf2ac19eccc4ed45638936699f26cf,"['android-10.0.0_r32', '2327d933d5f670c5aaf8157e88c8715f324f2f2f\n']"
490f685e19c33cd9a063449eae82408d9aa7ab45,"['android-10.0.0_r33', '13758c1cf243851b2821c3a9596c84a9d967c9ec\n']"
55e55821149406ddc03d8cb04ea55964f267d093,"['android-10.0.0_r34', '2acc9bd2e5e450a9ca333cc7158a30627d0a55a0\n']"
581ffe641719cfda5944aea2a03786c41d667fed,"['android-10.0.0_r35', '62b1d634b63e3c4f346da9b092ea62ab885bd138\n']"
a104579e4549d3b121d8444b42b8a44f4af607a0,"['android-10.0.0_r36', '62b1d634b63e3c4f346da9b092ea62ab885bd138\n']"
7974d6e3ebcdfb2be119a03c67ce2f79a55486f8,"['android-10.0.0_r37', '81ee10241fc143ed576734268708c9943217ff8b\n']"
52dfaed76dddb88f03793e7b528e2bd0c8925e4d,"['android-10.0.0_r38', '81ee10241fc143ed576734268708c9943217ff8b\n']"
91cff429459ebbe423fe10497db278dfecc669e3,"['android-10.0.0_r39', '81ee10241fc143ed576734268708c9943217ff8b\n']"
ccdc8bde4a68064f8d045b491348d029ae07c168,"['android-10.0.0_r4', '5960d27c445abd8617349db1a2a9702c3b139c4b\n']"
01039d8c2b5dfb5cd1f0d3630f73725cd66599c1,"['android-10.0.0_r40', '81ee10241fc143ed576734268708c9943217ff8b\n']"
498dc5b6c641b6ba01a40f61c3ec9bf61228fbd3,"['android-10.0.0_r41', '2cdeacfe733cc625462b93ddb312ecf3934b89b9\n']"
5c6e21ee29c35a15aa1a020d975bcdb1700d24ef,"['android-10.0.0_r42', '53f2af9cebcb4fa47b8cd0ddc182e64e49dd81b2\n']"
15eb988fd6a4df2a040e91b1afa69d2458d1eb71,"['android-10.0.0_r43', '53f2af9cebcb4fa47b8cd0ddc182e64e49dd81b2\n']"
4e1e5a5aa357bbe58d944413d158997983390533,"['android-10.0.0_r44', 'b261188ac38897a3fed052236d270b0b96c36f21\n']"
40faedf469ee967d5c52ad70f947feeed31aaacb,"['android-10.0.0_r45', 'b261188ac38897a3fed052236d270b0b96c36f21\n']"
e9495c82259331d6dba416a15bce777c3f2340e2,"['android-10.0.0_r46', 'dff3deab5d25f8bbfd49abfb423043c9be47b7db\n']"
358c5b9caf1671d3ca8f395fe46fc83341e5e8d4,"['android-10.0.0_r47', 'dff3deab5d25f8bbfd49abfb423043c9be47b7db\n']"
1662efbc2e75efa0dc7cc7d264ac7f02601744ea,"['android-10.0.0_r5', '5960d27c445abd8617349db1a2a9702c3b139c4b\n']"
e20680e691d6889617fcb03464caf73b102632a5,"['android-10.0.0_r6', '57bb140be9e48cf08acba131f7463e461777bb8e\n']"
39a8eb4a6c4e02d750f90eb8a4f97e14f09ff9d0,"['android-10.0.0_r7', '7253439818c39c46bc26dc6fae73b708efb62589\n']"
7c25ebb7e4878b9934002df7ccc7eda165569290,"['android-10.0.0_r8', 'fb3ae1c12d48d90dce82b9463da07b49ce99fd6a\n']"
b8585c4ca4b6dbe4bcf397ae0bbc6bb375662b1e,"['android-10.0.0_r9', 'd2127ecb8121c3432bc9cd85de86daf0a6143ecd\n']"
8580d7c59a646d53eef559463652e195107ce85e,"['android-11.0.0_r1', '34a1b9c951c38537ab96b69bc308f6e0884823f5\n']"
7f096378a7220320b5b30459783803e914bff407,"['android-11.0.0_r10', 'fd32de75d5f2ea1e4e9dc8ac0b379b55c73017bc\n']"
925381b157dc346c28371d55f768a5e9af7dbb48,"['android-11.0.0_r11', 'fd32de75d5f2ea1e4e9dc8ac0b379b55c73017bc\n']"
b8a3c5574a3581d80172847c3144b36ec3fa7edd,"['android-11.0.0_r12', '91bc108dc2fd292273f5b556c0b2038e6bc87b4c\n']"
3172a7f79d4dc8ac9cd0898cb7f12fa4dc374a8a,"['android-11.0.0_r13', '91bc108dc2fd292273f5b556c0b2038e6bc87b4c\n']"
2096c47abd194aa13bc18579720ad04c9e10f471,"['android-11.0.0_r14', '91bc108dc2fd292273f5b556c0b2038e6bc87b4c\n']"
36755557770d888e41fa54367e8df27dab88531f,"['android-11.0.0_r15', '91bc108dc2fd292273f5b556c0b2038e6bc87b4c\n']"
55c3293e6d95c86a3ddbea28fcf3dca8cdfc969d,"['android-11.0.0_r16', 'de7b36ef86714912132897832441dcc64d6f316d\n']"
e7b89c492c7c99d4dbd1b8b538df1ad72205f998,"['android-11.0.0_r17', '8551ec363dcd7c2d7c82c45e89db4922156766ab\n']"
01031a1f075348005b2695bfc1353b7b2a9bed49,"['android-11.0.0_r18', 'e0b64f17785dc50771e73a8a1ef9bdd38d2df4b9\n']"
4607a8ec4006c6a5b75aaa7e4d8ef8d486403ed4,"['android-11.0.0_r19', 'e0b64f17785dc50771e73a8a1ef9bdd38d2df4b9\n']"
3b3a99de71b077db4bf8c7bee3a926b172b27290,"['android-11.0.0_r2', '34a1b9c951c38537ab96b69bc308f6e0884823f5\n']"
8425b54da5c18535246976078b9497adfc3edba1,"['android-11.0.0_r20', 'e0b64f17785dc50771e73a8a1ef9bdd38d2df4b9\n']"
5f6976e2286ee794f401b51c5490691f341029f4,"['android-11.0.0_r21', 'e0b64f17785dc50771e73a8a1ef9bdd38d2df4b9\n']"
f77acd348c1fc428a98ac002c727e93181055437,"['android-11.0.0_r22', 'e0b64f17785dc50771e73a8a1ef9bdd38d2df4b9\n']"
0ef04346a980d12c217f625001a058774c127574,"['android-11.0.0_r23', 'e0b64f17785dc50771e73a8a1ef9bdd38d2df4b9\n']"
4b19908ccb9240fa8dc2156c6ce0ab58aee298a5,"['android-11.0.0_r24', '4b4b5b98689776007f492bd050ad5212c9c87045\n']"
16c4640f2e085222454670661d3d7a0c41c7ec31,"['android-11.0.0_r25', 'ef18a927ffd3d9ae5952037287ce5a27d9418766\n']"
c4a7c53b0f8c3dd7fe63db962aa82367175c69ce,"['android-11.0.0_r26', '513c3b5c2987891832363e79cf6fad60c7d0bd61\n']"
8c9c5e48e099740fd57a149665d07e7fa6e47af6,"['android-11.0.0_r27', '513c3b5c2987891832363e79cf6fad60c7d0bd61\n']"
a438d657ab5636b97c98229e9b557ee769deea9a,"['android-11.0.0_r28', '79af4e7159be313393c48ac97b86f76216b8475e\n']"
4fa03b2b85df8b4430d453bd6282a6e717deea7e,"['android-11.0.0_r29', 'f1563010352f32301e8af75c5479b81ef5b90aa7\n']"
6fea83771e8fe4143aea70c3c6d264e7af0fd16b,"['android-11.0.0_r3', '34a1b9c951c38537ab96b69bc308f6e0884823f5\n']"
7bb042ce3a8149fa2ce775765f6274cb69ad7a38,"['android-11.0.0_r30', 'e0948947457209da62ffbc122f8d60de6f7e446c\n']"
389562641e859e53de4da288a5dd99b81bed3ded,"['android-11.0.0_r31', 'ca05b4c5f776ec504a707efda2feecf6c816649f\n']"
b05cbcd08f7a2b26eebdf2fd1534c16385a33b81,"['android-11.0.0_r32', 'b17db7a3dd48bbbfd4ad7e914aefeabbf82df7d6\n']"
fde27aae15fd3e089d187a9c92ce7cdd9f47f7b5,"['android-11.0.0_r33', 'b17db7a3dd48bbbfd4ad7e914aefeabbf82df7d6\n']"
61c7125c019536464647f0dca3883d9eaaa7e3ab,"['android-11.0.0_r4', 'f5184a65fa134718444376ff8eb7944717990a3a\n']"
ee7b721debc526632332cda5bcc7db42cb0b2804,"['android-11.0.0_r5', 'f5184a65fa134718444376ff8eb7944717990a3a\n']"
5e6cd5763d3d3af53888e7401370ed2fa0388f2e,"['android-11.0.0_r7', 'fd32de75d5f2ea1e4e9dc8ac0b379b55c73017bc\n']"
fbe116ae4299e12f2a0a4ab374eb3f7928e4a87f,"['android-11.0.0_r8', 'fd32de75d5f2ea1e4e9dc8ac0b379b55c73017bc\n']"
2c82f3aa2e7d8b4e599aec4d917a6463a44dd5dc,"['android-11.0.0_r9', 'fd32de75d5f2ea1e4e9dc8ac0b379b55c73017bc\n']"
9292c8c2f0ce644a594947ff58d57fcc4f31225d,"['android-2.0.1_r1', '7dc48d34ae680e5304f11a8ff898598672162727\n']"
8709e852da3e2aab495e8b327b98aafab2b3c498,"['android-2.0_r1', '92d82787e911d24b8b0ee24bb87c2922a595d9c4\n']"
d76b52cb1d1a6d5b87d4ac6af1352a5ae42c4f15,"['android-2.1_r1', '63ee17a933c637a74c59210f7e71fec9709a9d33\n']"
ac8ce27a3c39ca368713d891130adfd6e4fc8b73,"['android-2.1_r2', '0cccec0a9bdc59700a4720daf5ac5f4c86b6ed14\n']"
267f801f203b0d715670521df4440f5f165bd824,"['android-2.1_r2.1p', '562ac30bddb37b8bebeedfb035111dda41187332\n']"
fbb9dc832f1961e8d3d9c9f2d514a6fe424173a0,"['android-2.1_r2.1p2', '562ac30bddb37b8bebeedfb035111dda41187332\n']"
775655af519987854de7b725225790605c13f8f7,"['android-2.1_r2.1s', '773f3ae2112c40801eeb94d4d824ffe2bdee2470\n']"
ff3bff6e21e6b88f87eb0e50d4ecad44ab64d1fe,"['android-2.2.1_r1', 'ec721fd1db4d895b342cfb83c651e0b78afac4dd\n']"
04b689882f524950ae0472383bb4e8344bbfc90a,"['android-2.2.1_r2', 'adba66b5d89fd8382c4f6b90d772942d86d5afbf\n']"
b316dd85ee5e4d562fe5e8d1c92449e778ac31fa,"['android-2.2.2_r1', 'adba66b5d89fd8382c4f6b90d772942d86d5afbf\n']"
afa6528dd96768a5d51758da23b40dcc3a17ade9,"['android-2.2.3_r1', 'adba66b5d89fd8382c4f6b90d772942d86d5afbf\n']"
ef3c900c1fbeb9943ae0044270ea080f0a12d6e1,"['android-2.2.3_r2', 'adba66b5d89fd8382c4f6b90d772942d86d5afbf\n']"
292ff42569138c57e79fbfc1900d405d69fdb784,"['android-2.2.3_r2.1', 'adba66b5d89fd8382c4f6b90d772942d86d5afbf\n']"
045fd9f0322865d42b43273615da46a0dedd09db,"['android-2.2_r1', '71beeab14a891297b6658c4aeb47557083091aa1\n']"
796fc41623df46f1e6a5ab30ed458059b42c1422,"['android-2.2_r1.1', '34c0b2ee11c237be5244eecc34814862b3003822\n']"
58a8c559fa6009831923e1d74643ca6f22a48972,"['android-2.2_r1.2', '00ccd5d026fcd0e4b9d27dc5a9ffa13ca0408449\n']"
33025ceb9b2d11a88e153447a7111b46b4b3b289,"['android-2.2_r1.3', 'f1f07993792dbf2d49613d474a696ec0927828d2\n']"
3c67ae161e4eb08f8aef11b6da768970a9e15ee7,"['android-2.3.1_r1', '6bcc7a7e5fc5a2340c4f060141bec9d181454807\n']"
6fd48a9047fe95ea15a440473c93962a50b5d6e4,"['android-2.3.2_r1', '6bcc7a7e5fc5a2340c4f060141bec9d181454807\n']"
4c5659af36e0a2e116e641d71bcc814d002f5f62,"['android-2.3.3_r1', 'b417337486667a47c6e0c8430d4095e182f4aaa0\n']"
b31c442e69f6d53dea605af16b357183aad23314,"['android-2.3.3_r1.1', 'da8aea7cd12ab3a03aca21c3c01bf27be87f783a\n']"
1a87da244972422bfdc1b99ee2e3bfe0fee82661,"['android-2.3.4_r0.9', '54d3e90592792fa951903a52b6c647f93b51b7c1\n']"
5f95ff4badeb99f2e1666eec32bfcd1ab0525457,"['android-2.3.4_r1', '54d3e90592792fa951903a52b6c647f93b51b7c1\n']"
cc1c94249deb8c27e268d3f90bb84ad127c45acd,"['android-2.3.5_r1', '7336486ce145098b2584683bcd7c46dd78ed26a2\n']"
e351cbcafd881e9f686b26c7fe67767f39f1e753,"['android-2.3.6_r0.9', '365522a828f529593aa87e4d5a22f0cf2460c45a\n']"
2c29e145cfae1067c8b51775ecc82d7397e3f7d6,"['android-2.3.6_r1', '724ffc36583ad81d33c5d4d2057ed12eece719ad\n']"
704461320efe46bd45b75c5341d5530081eed5e4,"['android-2.3.7_r1', '3f2821425f1ab6eddb76a8725e3f2c3edb5d8b07\n']"
bf4549a36a1f39c5fb7c6a07386fc665ecca3d5b,"['android-2.3_r1', '6471cd5f7d0125713081c9be4772922eedd2a904\n']"
cd4437866e05dfa42bb6d516459fc4c6b8ad1df3,"['android-3.2.4_r1', '7944ef8bc137b1b73b879ab6cb5fbff9db7a98d2\n']"
4b19d50bf147bc4b22be9e43ff4efda90ee215da,"['android-4.0.1_r1', 'fd1d05a01a704db47f6e60425c0ac3e1bd4cffbf\n']"
736df93c4224c60365af7a5d78cba401e0cdc772,"['android-4.0.1_r1.1', 'fd1d05a01a704db47f6e60425c0ac3e1bd4cffbf\n']"
033342450a645e4826e4e1d51c8ac2adae61ccab,"['android-4.0.1_r1.2', 'fd1d05a01a704db47f6e60425c0ac3e1bd4cffbf\n']"
1982c66ae6d525187337334c235eaa430b89b601,"['android-4.0.2_r1', '185d0e7f0a843b3fd0cd6696a01b19d21de85693\n']"
ac23a7c5ff2040a4cf938ba6444a4982cc09a509,"['android-4.0.3_r1', '94180377e709ed0faff6ea94c75af0f0a1183b36\n']"
e25f7e20f0c8390cacd3145715e0ecc10ad085b9,"['android-4.0.3_r1.1', 'bf35112b2835201ab007b33c3a2cb3b9e6a6d166\n']"
ddaabc8a25f90b9c1cc0354d116c44bbf520b7ba,"['android-4.0.4_r1', '44857eeb0ff0a3fb9ade3dbe8ff4425283d9ae09\n']"
ad48d82800c162a4b67325275e4bf9765f1dfd1a,"['android-4.0.4_r1.1', 'df331873c8576e0ae34ae1ee3cc258beed373535\n']"
fb086a192298568022ce88fd53317b93f95e862d,"['android-4.0.4_r1.2', 'df331873c8576e0ae34ae1ee3cc258beed373535\n']"
9173faeb60ec82cacb9cd986254bb89248fa320b,"['android-4.0.4_r2', 'df331873c8576e0ae34ae1ee3cc258beed373535\n']"
47d79c9cd4d7286c1b8d8121516692ae9b6f7e56,"['android-4.0.4_r2.1', 'df331873c8576e0ae34ae1ee3cc258beed373535\n']"
6da44346ce7d6cdacfad1d2901d6374ddc0386df,"['android-4.1.1_r1', 'c292a619c71a2ee56e42ca5ef45fbc62e5c09f1e\n']"
8c419660411ed653a5491223b0c7dd4c7b7e5902,"['android-4.1.1_r1.1', 'c292a619c71a2ee56e42ca5ef45fbc62e5c09f1e\n']"
e23e7fc21eb44bc18c4afb9ea765c67a8af639e5,"['android-4.1.1_r2', 'c292a619c71a2ee56e42ca5ef45fbc62e5c09f1e\n']"
fe5a2733d84cc7a3fbd4f6dd5ef364a843d78be1,"['android-4.1.1_r3', 'f186b07b463447707117e2b54fc02f7ed30d6e43\n']"
1ed9bafe2f4595134c42c4f52f911ee782e8f9df,"['android-4.1.1_r4', '4b9a8d75b8796ea07cadd61ceef135c173167c8e\n']"
37bc14e55b9bfd8279c8824be29dcc3d069d02d4,"['android-4.1.1_r5', 'f959d1084eae42af1403d9c3f423143869a2f6cb\n']"
9d3d4f7d68ae878a8192da59712d74e3ee39f376,"['android-4.1.1_r6', 'b046b20f1a5406ddda60c548036ed9e887da49df\n']"
8f2aca7a7a78cc69baac938bcfba8547b929905f,"['android-4.1.1_r6.1', 'b046b20f1a5406ddda60c548036ed9e887da49df\n']"
11e96c0dbce3425ee6ef2d180a5f5b54d007bf06,"['android-4.1.2_r1', '4873a480f6df3f84bb3ca5c8647e9498aaf597a5\n']"
2964633edd6f922b3f01142eb79a0854a4d62f1c,"['android-4.1.2_r2', '4873a480f6df3f84bb3ca5c8647e9498aaf597a5\n']"
8b453694ee5b8d8980e5f3ba2209cd5da8f7c58b,"['android-4.1.2_r2.1', '4873a480f6df3f84bb3ca5c8647e9498aaf597a5\n']"
6ebf02b896d075d736c9d11e42e811f1b99560a6,"['android-4.2.1_r1', 'b361b3043bb351ab175ae1ff3dae4de9fe31d42b\n']"
20cf17b50e8086c5ac313b0b74e4232a0f50a65b,"['android-4.2.1_r1.1', 'b361b3043bb351ab175ae1ff3dae4de9fe31d42b\n']"
07ec0427e7b8d595b9553c99835d20be31552c75,"['android-4.2.1_r1.2', 'b361b3043bb351ab175ae1ff3dae4de9fe31d42b\n']"
a10f97e9d34135dadda1f69f3a4495e3f442b009,"['android-4.2.2_r1', '763ef60466ac752a3031719fb86b08486c9946b1\n']"
f8d1f8b5db37a2420eac42f83ab09870fee65b94,"['android-4.2.2_r1.1', '763ef60466ac752a3031719fb86b08486c9946b1\n']"
4eb8c7c365258ac40fced748db4bb914b07a8679,"['android-4.2.2_r1.2', '763ef60466ac752a3031719fb86b08486c9946b1\n']"
307d302a4dec1f2d13f759575769af236f56e9bb,"['android-4.2_r1', '9a7debe5857ffc7c71cfc4082b1b6d72a5cf81cd\n']"
c4bb7dd185e30f0b6eab2e7569e6a8dbe89fe88a,"['android-4.3.1_r1', '0c82481e783a2fa7d97bbd6140be3f8c3642e4e0\n']"
fa5c76c2c30f5e1c4eab68d372b395a53922a682,"['android-4.3_r0.9', 'b44d66fa8e24e896291f923af2fa30ad87087b45\n']"
2cc07350d9d008ca4f8a25f2f50b3ee2f8a8ec11,"['android-4.3_r0.9.1', '0e57464d905037dfb269a221963d91f65b288288\n']"
207cf048eec757a0ebbaa1a1c29bfae2adc51e56,"['android-4.3_r1', '2e55547acca4d5399cd1ff843ae6ec99c79d6782\n']"
c3f61fe2ef5e4aa291b5103fe139fc2b535f480c,"['android-4.3_r1.1', 'fb381053d5547e4840a85f06b70781c7d35307ed\n']"
cb163c3b827524e6a302a31596b1f396a38c2e0e,"['android-4.3_r2', '1ff1cd1b9676d4f19ae90fddace31e05aaa121a3\n']"
8fafbc6692a52d1f1417693f24f6349b4de5afbd,"['android-4.3_r2.1', 'a34a64d2b1df270331cfe9817f59e875b3298aca\n']"
bd7615a101b509bd84f5610e37f9c80c1a767347,"['android-4.3_r2.2', '36ebb70df6f2e7c62adc9bd8372293a2194d6516\n']"
a3b1ca5a7d8b30b6b1ae0c8a655caefe8596a3b6,"['android-4.3_r2.3', '36ebb70df6f2e7c62adc9bd8372293a2194d6516\n']"
42a8fa12a333c11f0d10264b8c42f94e34a48e9b,"['android-4.3_r3', '79c8965bb057899e6be014d7a31aaaced3fdb0f7\n']"
6f1d0b43852e5b80fb954c78056fdd9883949b6d,"['android-4.3_r3.1', 'd3b20563684da1dfbdb51bbeb484f3de2a4b2f19\n']"
cdb7cd169ae7f527ae5d90431d83d8f743d71bcc,"['android-4.4.1_r1', 'feef9887e8f8eb6f64fc1b4552c02efb5755cdc1\n']"
4f2f06a8ee7ece6dd5c90db68f4a5fc85e5e0d08,"['android-4.4.1_r1.0.1', 'feef9887e8f8eb6f64fc1b4552c02efb5755cdc1\n']"
a155d358adbd5e06152f4c5329b12955ba5372b1,"['android-4.4.2_r1', 'feef9887e8f8eb6f64fc1b4552c02efb5755cdc1\n']"
b6bf8a6e6faace6cec71a2fa1a4806a8e389518b,"['android-4.4.2_r1.0.1', 'feef9887e8f8eb6f64fc1b4552c02efb5755cdc1\n']"
3256044a9f934e67de5319def9dc0cf1789e5650,"['android-4.4.2_r2', 'feef9887e8f8eb6f64fc1b4552c02efb5755cdc1\n']"
d5de13503f7f98a1bd9a8e5201b007529e0d8589,"['android-4.4.2_r2.0.1', 'feef9887e8f8eb6f64fc1b4552c02efb5755cdc1\n']"
b600a162ddb99c57b9701a5a54dfc39a86eaeea8,"['android-4.4.3_r1', '76593e19f9aeff5242f006c105a7e77e2cee33fd\n']"
b7ed484ef578448abefb1efe33c9e2b72d46d9c8,"['android-4.4.3_r1.0.1', '76593e19f9aeff5242f006c105a7e77e2cee33fd\n']"
0a2a216fb32a7cb3f516b82655aa56de18742767,"['android-4.4.3_r1.1', '76593e19f9aeff5242f006c105a7e77e2cee33fd\n']"
0f063e67b995e23cb835d6953e9d5365d142cd45,"['android-4.4.3_r1.1.0.1', '76593e19f9aeff5242f006c105a7e77e2cee33fd\n']"
7c8e470e79bdd47a4d6e51444d8ca6f6f3209d03,"['android-4.4.4_r1', '63ade05d76785975fc3292ca030abbaa1dda8891\n']"
4eaae43c4d1953d62d977f70534b453a37937eae,"['android-4.4.4_r1.0.1', '63ade05d76785975fc3292ca030abbaa1dda8891\n']"
47005d9d3373784c1dd59072df2c81ba040f7fda,"['android-4.4.4_r2', '63ade05d76785975fc3292ca030abbaa1dda8891\n']"
246a780491803e4fe0754d7825fcc95a6c6cf449,"['android-4.4.4_r2.0.1', '63ade05d76785975fc3292ca030abbaa1dda8891\n']"
63e7c3314600302c2a7c3b43f53bc375404581c2,"['android-4.4_r0.7', '9431a88533b61532087c6c914db994eaa48ac3f7\n']"
7cc010a3381de098c8f56c6fa471691d028dc17f,"['android-4.4_r0.8', 'c0f8f24019ea1d2bada4c3f89163068ebb37349b\n']"
4d8b0dd67012dd5c4a5dd1a0b1a891adf029d594,"['android-4.4_r0.9', 'cf1805f8547328dbbc1e879d25f45947227b33aa\n']"
97e4c06f6f149af715ec643b72bb4734e032cf4a,"['android-4.4_r1', '1aed5ea2dcf7cb0bf35635f378b2326461ba0df0\n']"
2f0551b2f07108f6d562341d1d0b169a9973039f,"['android-4.4_r1.0.1', '1aed5ea2dcf7cb0bf35635f378b2326461ba0df0\n']"
93c1c7ef8c7bbc143ed0f700634ae7e76b289106,"['android-4.4_r1.1', '5bcd758d6ba6a46bd35a04518f4ba0c3c7bb2242\n']"
c0f0c1a26c441f7250609cc0e8f4d830b99a6dcf,"['android-4.4_r1.1.0.1', '5bcd758d6ba6a46bd35a04518f4ba0c3c7bb2242\n']"
a14e495f4c525195b3df5202e8114b1a25e086be,"['android-4.4_r1.2', 'c46c4a6765196bcabf3ea89771a1f9067b22baad\n']"
2cd730c0dd0e2488e80fa7cf47d2f8cc38e758b2,"['android-4.4_r1.2.0.1', 'c46c4a6765196bcabf3ea89771a1f9067b22baad\n']"
5f51950877d9a286e600698d71bb600c1c05f4d6,"['android-4.4w_r1', '63ade05d76785975fc3292ca030abbaa1dda8891\n']"
464b75f1fd2768134733f596f52a14bb780cff97,"['android-5.0.0_r1', 'ba35a77c7c4494c9eb74e87d8eaa9a7205c426d2\n']"
b7e9058cd32090dcb2af904ecfa0ba2958c8c971,"['android-5.0.0_r2', 'ba35a77c7c4494c9eb74e87d8eaa9a7205c426d2\n']"
69b6edaf6bc55ecc7d2a25cb50b356ddeeae10a8,"['android-5.0.0_r3', '38c2eaeefd3b6643e2fcdc4830739d7b80c6a207\n']"
67edf1500a6a0688801092eb06de7f1bf4316cf4,"['android-5.0.0_r4', 'a14d782502116d60474a80fe7a914a7c4dba4af9\n']"
f3b503b788e41c8939f8a6120c0048b33b78739d,"['android-5.0.0_r5', 'c482a9d86ea22c002fff1b5435a61ccba2149008\n']"
8177b8a0580bbce9783d70c9bf1228d544b4abbe,"['android-5.0.0_r5.1', 'c482a9d86ea22c002fff1b5435a61ccba2149008\n']"
0a1843d10ac98a5a6e836f17dff33b4fd121ca9c,"['android-5.0.0_r6', 'c482a9d86ea22c002fff1b5435a61ccba2149008\n']"
