ed29d2d966faba29a4a0497b3108137f58dcafd5,233a404ac1d,6e88629e66c,None,android-8.1,oreo-m8-release,1541599498,1536958074,1538176446,0,0
9c1af664308308dafcecc93495a9bfc0cb5789c3,447e680aa55,49288fcec2e,None,android-8.1,oreo-m4-s11-release,1533675357,1533632226,1532046137,24,38
06814fd82e09dc4511bfd828c1c9c5d2e7ad8205,429e133ead2,ef52a22ef81,None,android-8.1,oreo-m4-s10-release,1530865838,1530835936,1528756298,26,19
36ae958406ac47831f28f4725bd11f5b5101683e,b9d1c359cf5,5c4992cadcd,None,android-8.1,oreo-m4-s6-release,1528274615,1528204150,1525822516,43,13
5a624a964e324817f0ee3297b51b582f3bd0d392,a3c92693d0a,0122aade357,None,android-8.1,oreo-m4-s3-release,1525780550,1525604313,1523658098,45,15
d689963f9b61683e7d8957547083e1102eadb6a5,857224cba71,65ff5247cb8,None,android-8.1,oreo-m4-s2-release,1522741041,1522620226,1521133269,123,16
a9b726a821b2f47002787b46129a3ae39f74b0d8,0d2f9c3c6a7,68505b31101,None,android-8.1,oreo-m4-s2-release,1520328066,1519989247,1516847172,60,77
5084c93afa07cb21e9ecc1b593b6ef63fd7756ad,b1f597c81f2,5fdb80059e6,None,android-8.1,oreo-m3-release,1514966929,1514681967,1511979163,134,10
c8cf0e85377fa20535b1650cf65315d22c0e5709,aa20c1ab8b5,250714c67ba,None,android-8.1,oreo-m4-s2-release,1512769552,1512768897,1509598211,20694,6
26aa773459a93813e9a5644c8d13ab70f53677a4,8e11a614ffc,1a85090a85c,None,android-8.0,oreo-r5-release,1510350349,1509820762,1506723884,35,20630
