31664aa5defc5bc091dffc8201ef48e540aa21c7,a1bbbd1f8b72,979612947517,None,lineage-16.0,pie-security-release
118a9c5fbbc8575207df9f5d42d5caed37573b62,50a20ebcb628,2f8631a62e9d,None,lineage-16.0,pie-security-release
40e6e93c327a135b87cb88c71422d4fa47af7d3f,800b3e1f25ca,5263e86850a0,None,lineage-16.0,pie-security-release
d56f59389212df5462b342be7600c1974d27c0d5,a95ab9583057,ad31dbbdcd76,None,lineage-16.0,pie-security-release
a95ab9583057157edbcb499832bfb37a69d0d7b9,6c04c89a8690,c69f445dc10b,None,lineage-16.0,pie-security-release
280b3f81eb52e903e68c9cec03c0812e9f150b58,5624185019a4,6c68f9b46601,None,lineage-16.0,pie-security-release
5df8608656b363f13049855431e2618dd153edaf,e740651c8005,39c9bf27471f,None,lineage-16.0,security-pi-release
3af86b29310461f1f5aded7be59b11b34c736c76,665e51b75287,b6ce8a330c01,None,lineage-16.0,security-pi-release
40cc3733f3310dbf5bd1e67c69227927ffa3c284,5570fe8d83ac,3efce7589db8,None,lineage-16.0,security-pi-release
6e7d07c3e9ed000778dede983193c2e8c5691c4e,c953955aa87b,0929eb918071,None,lineage-16.0,security-pi-release
71911afa2c85bbbf9fa9ee1b4dd616b5681c6562,8c1c3e25fc15,feedb38d84c4,None,lineage-16.0,security-pi-release
c84634b9b4278035e2c5b3ef38376ad4eea0c019,7ef25210cbc5,904490530bf9,None,lineage-16.0,security-pi-release
f11d05f8f922d8a20312f6c8a3e09d37d334d217,0df2d7e24c48,d9f91c430f67,None,lineage-16.0,security-pi-release
ab78fedc0100a93b5e9590b0fdc5cfa48386184e,9df23a34ac38,06aed1054fbf,None,lineage-16.0,security-pi-release
86f624786016fcd90918747cab2b72ca086cd817,c29588aac040,098e0a644046,None,lineage-16.0,pie-qpr3-release
1fe7143a8c349b64c9019d83782fd2d27e65a694,60ed54d8c94f,4cf1c0fbbbe3,None,lineage-16.0,pie-gsi
a00c8bf548fb4374d48f582a5bc9c779d7fa1a88,40de877b5150,b3f4ac238362,None,lineage-16.0,android11-s1-release
c964a821c0f5b6dd6b8b0c8b42d8036904836885,82f11ed42e9a,e31b34fa0cd1,None,lineage-16.0,android11-s1-release
63d76f28fe78b240b481a690e14966fb3838aa3f,4e2ec4894d06,2a21bea448c5,None,lineage-16.0,android11-s1-release
8174c3f7b1d8d81b062a87e6775d56add6456445,3da54b5c05f3,1b1681a8b0a3,None,lineage-16.0,android11-s1-release
56ff46447cbfaf76a716ec50326f2cbf0fc96107,f03742d3e097,988624eda2c5,None,lineage-16.0,android11-s1-release
12930acc5076e1acff0744b8d225bb2d2173f1b5,38919152c0a8,eb71e821edd9,None,lineage-16.0,android11-s1-release
6ee3e3a445edfa6d343382e78548d2957c5f9483,451feb759225,38009bd6e66f,None,lineage-16.0,android11-s1-release
2f8fdbd61d47debbb70b092f6cb34f6457069ec7,788f1c37d3c7,7f82dee3f9b3,None,lineage-16.0,pie-gsi
70ccfc70e9eb223cda9c20350061522a946601c8,d11ab04220d4,4056014c4776,None,lineage-16.0,android11-s1-release
7b23fdc35654648b883809c4e4571015931df2ec,8a54ade41a07,264d2cfe485f,None,lineage-16.0,pie-gsi
8f7726cc447f76dd163e9813f1aef8de3907141e,252b9d1cf17d,19463c58be6a,None,lineage-16.0,android11-s1-release
593900c465c0744ede310387c557a717ecfeb6f5,b55f2104c90d,854b000af208,None,lineage-16.0,android11-s1-release
99c45b4b13d6848508677ccebee04dd4dab6ee74,f585a9b865e1,eb94ac12e7f3,None,lineage-16.0,pie-gsi
f1ff8f00f94afb9f6853b3b840b90d29a7d6b4ed,55ea9fe1c15d,cbaaaff2a1fe,None,lineage-16.0,android11-s1-release
