31664aa5defc5bc091dffc8201ef48e540aa21c7,a1bbbd1f8b72,979612947517,None,lineage-16.0,pie-security-release,1610634349,1610311032,1605210349,0,1,0
118a9c5fbbc8575207df9f5d42d5caed37573b62,50a20ebcb628,2f8631a62e9d,None,lineage-16.0,pie-security-release,1607530263,1605523381,1602202160,7,1,11
40e6e93c327a135b87cb88c71422d4fa47af7d3f,800b3e1f25ca,5263e86850a0,None,lineage-16.0,pie-security-release,1604435197,1602842417,1599771076,8,1,3
d56f59389212df5462b342be7600c1974d27c0d5,a95ab9583057,ad31dbbdcd76,None,lineage-16.0,pie-security-release,1602412753,1600002217,1596819419,8,1,6
a95ab9583057157edbcb499832bfb37a69d0d7b9,6c04c89a8690,c69f445dc10b,None,lineage-16.0,pie-security-release,1600002217,1599920764,1593558703,6,1,6
280b3f81eb52e903e68c9cec03c0812e9f150b58,5624185019a4,6c68f9b46601,None,lineage-16.0,pie-security-release,1596494875,1596494796,1591295224,13,1,5
5df8608656b363f13049855431e2618dd153edaf,e740651c8005,39c9bf27471f,None,lineage-16.0,security-pi-release,1588685260,1587661048,1588102889,13,1,8
3af86b29310461f1f5aded7be59b11b34c736c76,665e51b75287,b6ce8a330c01,None,lineage-16.0,security-pi-release,1586233342,1585425764,1581031103,7,1,10
40cc3733f3310dbf5bd1e67c69227927ffa3c284,5570fe8d83ac,3efce7589db8,None,lineage-16.0,security-pi-release,1583710910,1583395097,1578696853,9,1,3
6e7d07c3e9ed000778dede983193c2e8c5691c4e,c953955aa87b,0929eb918071,None,lineage-16.0,security-pi-release,1580778450,1579436261,1576530608,11,1,5
71911afa2c85bbbf9fa9ee1b4dd616b5681c6562,8c1c3e25fc15,feedb38d84c4,None,lineage-16.0,security-pi-release,1578359716,1577073034,1573172440,7,1,7
c84634b9b4278035e2c5b3ef38376ad4eea0c019,7ef25210cbc5,904490530bf9,None,lineage-16.0,security-pi-release,1575342070,1574866316,1570568774,8,1,5
f11d05f8f922d8a20312f6c8a3e09d37d334d217,0df2d7e24c48,d9f91c430f67,None,lineage-16.0,security-pi-release,1573526577,1572468178,1568852096,10,1,4
ab78fedc0100a93b5e9590b0fdc5cfa48386184e,9df23a34ac38,06aed1054fbf,None,lineage-16.0,security-pi-release,1571097910,1569854439,1565213820,49,1,6
86f624786016fcd90918747cab2b72ca086cd817,c29588aac040,098e0a644046,None,lineage-16.0,pie-qpr3-release,1565048967,1564924924,1560887437,42,1,587
1fe7143a8c349b64c9019d83782fd2d27e65a694,60ed54d8c94f,4cf1c0fbbbe3,None,lineage-16.0,pie-gsi,1563037054,1562964308,1562694859,193,1,11
a00c8bf548fb4374d48f582a5bc9c779d7fa1a88,40de877b5150,b3f4ac238362,None,lineage-16.0,android11-s1-release,1562447107,1561490282,1557809972,14,1,839
c964a821c0f5b6dd6b8b0c8b42d8036904836885,82f11ed42e9a,e31b34fa0cd1,None,lineage-16.0,android11-s1-release,1560030216,1560012149,1555454513,20,1,5
63d76f28fe78b240b481a690e14966fb3838aa3f,4e2ec4894d06,2a21bea448c5,None,lineage-16.0,android11-s1-release,1557196157,1557160376,1552500281,251,1,6
8174c3f7b1d8d81b062a87e6775d56add6456445,3da54b5c05f3,1b1681a8b0a3,None,lineage-16.0,android11-s1-release,1554646958,1554631982,1550161571,13,1,228
56ff46447cbfaf76a716ec50326f2cbf0fc96107,f03742d3e097,988624eda2c5,None,lineage-16.0,android11-s1-release,1552034696,1551856710,1547665081,19,1,3
12930acc5076e1acff0744b8d225bb2d2173f1b5,38919152c0a8,eb71e821edd9,None,lineage-16.0,android11-s1-release,1549457725,1549309704,1543986999,682,1,6
6ee3e3a445edfa6d343382e78548d2957c5f9483,451feb759225,38009bd6e66f,None,lineage-16.0,android11-s1-release,1546936739,1546890803,1542306061,13,1,659
2f8fdbd61d47debbb70b092f6cb34f6457069ec7,788f1c37d3c7,7f82dee3f9b3,None,lineage-16.0,pie-gsi,1546680174,1546648125,1545582367,16,1,3
70ccfc70e9eb223cda9c20350061522a946601c8,d11ab04220d4,4056014c4776,None,lineage-16.0,android11-s1-release,1543933431,1543868401,1540834602,43,1,590
7b23fdc35654648b883809c4e4571015931df2ec,8a54ade41a07,264d2cfe485f,None,lineage-16.0,pie-gsi,1543609973,1542198004,1543606187,15,1,14
8f7726cc447f76dd163e9813f1aef8de3907141e,252b9d1cf17d,19463c58be6a,None,lineage-16.0,android11-s1-release,1542140529,1541827720,1539988007,837,1,577
593900c465c0744ede310387c557a717ecfeb6f5,b55f2104c90d,854b000af208,None,lineage-16.0,android11-s1-release,1538902629,1538770681,1535603076,24,1,835
99c45b4b13d6848508677ccebee04dd4dab6ee74,f585a9b865e1,eb94ac12e7f3,None,lineage-16.0,pie-gsi,1536756135,1536294778,1536578673,47,1,15
f1ff8f00f94afb9f6853b3b840b90d29a7d6b4ed,55ea9fe1c15d,cbaaaff2a1fe,None,lineage-16.0,android11-s1-release,1536130977,1536119849,1532717303,24,1,10
